bv_id,tyc2_id,x,y,dist,label,uid,date,n_view,link
BV1PN411Y7up,TYC 580-1884-1,0.9812155,-0.18556362,1.0,48,400604752.0,2023-07-29,72.0,//player.bilibili.com/player.html?isOutside=true&aid=489011931&bvid=BV1PN411Y7up&cid=1214096030&p=1
BV1Kx4y1R74m,TYC 5821-1481-1,0.97081923,-0.18033338,1.0,48,356160341.0,2023-07-27,5063.0,//player.bilibili.com/player.html?isOutside=true&aid=998942201&bvid=BV1Kx4y1R74m&cid=1212751544&p=1
BV1cu4y1q7gh,TYC 3219-3490-1,0.7306074,-0.21602225,1.0,54,86661122.0,2023-08-12,139.0,//player.bilibili.com/player.html?isOutside=true&aid=914717389&bvid=BV1cu4y1q7gh&cid=1231719374&p=1
BV1tV41137ou,TYC 5821-1482-1,0.9704398,-0.17563546,1.0,30,3494367058725137.0,2023-08-11,298.0,//player.bilibili.com/player.html?isOutside=true&aid=404643080&bvid=BV1tV41137ou&cid=1230986956&p=1
BV1Vz4y137ca,TYC 2140-3050-1,0.43648565,-0.79991823,1.0,33,171936126.0,2023-08-18,5428.0,//player.bilibili.com/player.html?isOutside=true&aid=574796414&bvid=BV1Vz4y137ca&cid=1236921221&p=1
BV1fg4y1H7BS,TYC 3223-3619-1,0.70967627,-0.22253549,1.0,13,584935264.0,2023-02-20,1726.0,//player.bilibili.com/player.html?isOutside=true&aid=822111237&bvid=BV1fg4y1H7BS&cid=1014379049&p=1
BV1sh4y1F7Tr,TYC 2679-1544-1,0.4360391,-0.7001946,1.0,94,584935264.0,2023-08-08,831.0,//player.bilibili.com/player.html?isOutside=true&aid=616899717&bvid=BV1sh4y1F7Tr&cid=1226127199&p=1
BV1Bg411e7tF,TYC 6017-1827-1,-0.658301,0.68550706,0.28960645,91,34053160.0,2022-09-29,4968.0,//player.bilibili.com/player.html?isOutside=true&aid=516049857&bvid=BV1Bg411e7tF&cid=846758260&p=1
BV11A4y1d7T1,TYC 2625-2540-1,0.0017641783,-0.8367008,0.25327957,59,4512622.0,2022-05-29,5626.0,//player.bilibili.com/player.html?isOutside=true&aid=897105449&bvid=BV11A4y1d7T1&cid=732460828&p=1
BV1Y4411D79w,TYC 6407-1135-1,0.9457905,-0.05779028,-0.8829465,76,9416977.0,2019-08-11,106761.0,//player.bilibili.com/player.html?isOutside=true&aid=63205961&bvid=BV1Y4411D79w&cid=109681796&p=1
BV1A14y1Q7ut,TYC 6899-2595-1,0.43392777,-0.7844624,1.0,9,34053160.0,2023-06-10,7467.0,//player.bilibili.com/player.html?isOutside=true&aid=784526170&bvid=BV1A14y1Q7ut&cid=1158668280&p=1
BV1PW4y1G7nk,TYC 7453-1391-1,0.4375515,-0.67926234,1.0,56,14425668.0,2023-01-15,3836.0,//player.bilibili.com/player.html?isOutside=true&aid=947858986&bvid=BV1PW4y1G7nk&cid=966398251&p=1
BV1Q8411G7Nk,TYC 6399-1261-1,0.9359882,-0.1675449,1.0,5,647120064.0,2022-12-10,350.0,//player.bilibili.com/player.html?isOutside=true&aid=221072600&bvid=BV1Q8411G7Nk&cid=918520570&p=1
BV1Mf4y1J7TQ,TYC 7915-1673-1,0.14861822,-0.7703179,-0.42684156,21,353784518.0,2021-10-02,2506.0,//player.bilibili.com/player.html?isOutside=true&aid=293284619&bvid=BV1Mf4y1J7TQ&cid=418110782&p=1
BV15r4y1z76Z,TYC 6899-2596-1,0.4343847,-0.7763887,1.0,76,14710405.0,2022-02-27,19562.0,//player.bilibili.com/player.html?isOutside=true&aid=766811149&bvid=BV15r4y1z76Z&cid=518230702&p=1
BV15r4y1z76Z_p02,TYC 7390-693-1,-0.0041959286,-0.8001797,0.04742682,23,14710405.0,2022-02-27,19562.0,//player.bilibili.com/player.html?isOutside=true&aid=766811149&bvid=BV15r4y1z76Z&cid=518230738&p=2
BV15r4y1z76Z_p03,TYC 2140-3054-1,0.42992735,-0.81691104,1.0,59,14710405.0,2022-02-27,19562.0,//player.bilibili.com/player.html?isOutside=true&aid=766811149&bvid=BV15r4y1z76Z&cid=518232348&p=3
BV14o4y1u7ka,TYC 3599-2188-1,0.535094,-0.3656255,1.0,63,4399111.0,2023-06-02,14295.0,//player.bilibili.com/player.html?isOutside=true&aid=399339666&bvid=BV14o4y1u7ka&cid=1150873689&p=1
BV1N4411j7sk,TYC 2715-3977-1,0.6272665,-0.4999677,-0.3440969,52,109564.0,2019-05-20,102586.0,//player.bilibili.com/player.html?isOutside=true&aid=53009078&bvid=BV1N4411j7sk&cid=92738665&p=1
BV1BW411r76u,TYC 8439-1485-1,0.6343459,-0.2853502,-0.8123108,36,893950.0,2018-09-22,80386.0,//player.bilibili.com/player.html?isOutside=true&aid=32237080&bvid=BV1BW411r76u&cid=56397418&p=1
BV1nx411m7Bw,TYC 6333-2128-1,0.5757717,-0.7582549,-0.99394554,94,109564.0,2017-05-06,26718.0,//player.bilibili.com/player.html?isOutside=true&aid=10374447&bvid=BV1nx411m7Bw&cid=17135277&p=1
BV1us41167ww,TYC 1108-2583-1,0.72683597,-0.6640318,-0.9899092,22,109564.0,2016-04-22,181508.0,//player.bilibili.com/player.html?isOutside=true&aid=4434313&bvid=BV1us41167ww&cid=7184757&p=1
BV1sD4y1j7VQ,TYC 7400-1084-1,0.06313205,-0.82561797,-0.22906154,92,30976526.0,2022-12-30,5626.0,//player.bilibili.com/player.html?isOutside=true&aid=734374063&bvid=BV1sD4y1j7VQ&cid=1441613447&p=1
BV1sD4y1j7VQ_p02,TYC 4032-1676-1,0.44237936,0.21423125,0.36024213,2,30976526.0,2022-12-30,5626.0,//player.bilibili.com/player.html?isOutside=true&aid=734374063&bvid=BV1sD4y1j7VQ&cid=1481796469&p=2
BV1je411w7VY,TYC 4040-2023-1,0.39270425,0.19961035,0.013118029,15,5343158.0,2022-12-11,2801.0,//player.bilibili.com/player.html?isOutside=true&aid=263748969&bvid=BV1je411w7VY&cid=920220022&p=1
BV1kr4y1d7DT,TYC 3226-2285-1,0.6733782,-0.24340189,1.0,54,3494365188065809.0,2023-08-16,548.0,//player.bilibili.com/player.html?isOutside=true&aid=744854766&bvid=BV1kr4y1d7DT&cid=1235383195&p=1
BV1w44y1F7oM,TYC 584-1516-1,0.98097205,-0.1714415,1.0,46,486971806.0,2023-08-18,2361.0,//player.bilibili.com/player.html?isOutside=true&aid=999936285&bvid=BV1w44y1F7oM&cid=1237749151&p=1
BV1DF411y7Xq,TYC 7962-1389-1,0.44355214,-0.55825305,1.0,66,102649050.0,2023-08-17,627.0,//player.bilibili.com/player.html?isOutside=true&aid=274850197&bvid=BV1DF411y7Xq&cid=1236980050&p=1
BV1v84y1f77r,TYC 6396-1219-1,0.95318055,-0.15670747,1.0,4,486971806.0,2023-08-17,1634.0,//player.bilibili.com/player.html?isOutside=true&aid=617267001&bvid=BV1v84y1f77r&cid=1236995379&p=1
BV1hN411z7ej,TYC 8010-1573-1,0.6760136,-0.23702687,1.0,52,43977445.0,2023-08-16,398.0,//player.bilibili.com/player.html?isOutside=true&aid=489775833&bvid=BV1hN411z7ej&cid=1237570887&p=1
BV1eR4y1i7fq,TYC 3582-2132-1,0.41478765,-0.48497903,0.43895054,72,548530704.0,2023-02-17,2116.0,//player.bilibili.com/player.html?isOutside=true&aid=351921409&bvid=BV1eR4y1i7fq&cid=1008721569&p=1
BV19p4y1X7CJ,TYC 2674-5840-1,0.43749964,-0.7240945,-0.36226034,74,15817819.0,2020-05-03,303595.0,//player.bilibili.com/player.html?isOutside=true&aid=967901508&bvid=BV19p4y1X7CJ&cid=184956450&p=1
BV1iB4y12725,TYC 1718-2350-1,0.90854704,-0.21191794,0.12815332,84,15410134.0,2022-04-23,17621.0,//player.bilibili.com/player.html?isOutside=true&aid=595917119&bvid=BV1iB4y12725&cid=583103800&p=1
BV18L411T7Nk,TYC 434-5198-1,0.0023630857,-0.9987696,0.08173561,0,35676272.0,2022-02-25,25322.0,//player.bilibili.com/player.html?isOutside=true&aid=466869948&bvid=BV18L411T7Nk&cid=516179394&p=1
BV1wu411X7w4,TYC 5692-2505-1,0.18080354,-0.9708725,0.03733599,43,285926728.0,2022-02-20,22010.0,//player.bilibili.com/player.html?isOutside=true&aid=509170565&bvid=BV1wu411X7w4&cid=512716629&p=1
BV1yb4y147cX,TYC 1619-3542-1,0.42803967,-0.84601164,1.0,92,315658601.0,2022-02-18,107305.0,//player.bilibili.com/player.html?isOutside=true&aid=636625522&bvid=BV1yb4y147cX&cid=512299685&p=1
BV1Vu411X7EW,TYC 5145-2349-1,0.4252981,-0.9049945,1.0,92,293975202.0,2022-02-20,15940.0,//player.bilibili.com/player.html?isOutside=true&aid=509214556&bvid=BV1Vu411X7EW&cid=512782033&p=1
BV1cq4y1b79C,TYC 2144-1672-1,0.42545795,-0.8002921,1.0,1,10367306.0,2022-02-25,7916.0,//player.bilibili.com/player.html?isOutside=true&aid=594273229&bvid=BV1cq4y1b79C&cid=516724292&p=1
BV12i4y1y72m,TYC 2670-4761-1,0.4240712,-0.74506414,1.0,81,23652046.0,2022-03-03,21886.0,//player.bilibili.com/player.html?isOutside=true&aid=551921191&bvid=BV12i4y1y72m&cid=540783844&p=1
BV1e14y1z7Nk,TYC 2237-1659-1,0.9021026,-0.15646994,1.0,2,1011163079.0,2023-07-25,3272.0,//player.bilibili.com/player.html?isOutside=true&aid=786446884&bvid=BV1e14y1z7Nk&cid=1210142879&p=1
BV1Rv4y1X7ov,TYC 1165-1549-1,0.9645773,-0.15674734,1.0,46,5774684.0,2022-12-11,363.0,//player.bilibili.com/player.html?isOutside=true&aid=563689055&bvid=BV1Rv4y1X7ov&cid=920504390&p=1
BV1nY411i7Rk,TYC 1065-3144-1,0.42340744,-0.88245434,1.0,44,5774684.0,2023-02-13,989.0,//player.bilibili.com/player.html?isOutside=true&aid=266751400&bvid=BV1nY411i7Rk&cid=1006744193&p=1
BV1cr4y1b7Un,TYC 3227-3865-1,0.69590604,-0.21266454,1.0,2,5774684.0,2022-05-14,8503.0,//player.bilibili.com/player.html?isOutside=true&aid=769011397&bvid=BV1cr4y1b7Un&cid=721449994&p=1
BV1cr4y1b7Un_p02,TYC 3226-2284-1,0.67605555,-0.2256695,1.0,46,5774684.0,2022-05-14,8503.0,//player.bilibili.com/player.html?isOutside=true&aid=769011397&bvid=BV1cr4y1b7Un&cid=720737144&p=2
BV1ES4y1v7AB,TYC 6299-2606-1,0.42066574,-0.8671192,1.0,25,5774684.0,2022-06-16,3338.0,//player.bilibili.com/player.html?isOutside=true&aid=727593424&bvid=BV1ES4y1v7AB&cid=748654661&p=1
BV1KZ4y1i7rW,TYC 6320-2845-1,0.4211067,-0.841637,1.0,12,5774684.0,2022-06-21,1542.0,//player.bilibili.com/player.html?isOutside=true&aid=385222284&bvid=BV1KZ4y1i7rW&cid=759246248&p=1
BV1KZ4y1i7rW_p02,TYC 6402-1221-1,0.92707133,-0.1510889,1.0,48,5774684.0,2022-06-21,1542.0,//player.bilibili.com/player.html?isOutside=true&aid=385222284&bvid=BV1KZ4y1i7rW&cid=751834061&p=2
BV12U4y1o7s5,TYC 8347-1817-1,-0.05624461,-0.680776,0.061553955,62,5617810.0,2022-03-09,19590.0,//player.bilibili.com/player.html?isOutside=true&aid=682225761&bvid=BV12U4y1o7s5&cid=545803975&p=1
BV16t411G7Jo,TYC 2133-2964-1,0.3403747,-0.81504333,-0.3218971,24,180668218.0,2019-07-16,31660.0,//player.bilibili.com/player.html?isOutside=true&aid=59462730&bvid=BV16t411G7Jo&cid=103606931&p=1
BV1cT4y1Q7Zm,TYC 2683-3963-1,0.4238032,-0.6894175,1.0,76,180668218.0,2022-02-27,24798.0,//player.bilibili.com/player.html?isOutside=true&aid=936761465&bvid=BV1cT4y1Q7Zm&cid=518204484&p=1
BV1EZ4y1k7FA,TYC 3597-1743-1,0.5021876,-0.41406512,1.0,54,8226658.0,2022-02-19,13158.0,//player.bilibili.com/player.html?isOutside=true&aid=381744904&bvid=BV1EZ4y1k7FA&cid=512514287&p=1
BV1ea41187hV,TYC 6299-2607-1,0.41538095,-0.8662157,1.0,9,2316028.0,2022-02-25,18332.0,//player.bilibili.com/player.html?isOutside=true&aid=211832878&bvid=BV1ea41187hV&cid=516170803&p=1
BV1oS4y1r7QE,TYC 9059-3036-1,0.030544162,-0.45211375,-0.10998988,52,286231966.0,2022-02-18,17534.0,//player.bilibili.com/player.html?isOutside=true&aid=724174361&bvid=BV1oS4y1r7QE&cid=511437872&p=1
BV14i4y1C79B,TYC 3611-2304-1,0.621163,-0.25881976,1.0,3,570208.0,2022-03-13,17469.0,//player.bilibili.com/player.html?isOutside=true&aid=552186990&bvid=BV14i4y1C79B&cid=548457301&p=1
BV163411L7qP,TYC 3930-1790-1,0.11244631,-0.4966094,-0.283552,34,4535123.0,2022-02-18,28463.0,//player.bilibili.com/player.html?isOutside=true&aid=424244587&bvid=BV163411L7qP&cid=512033882&p=1
BV1dF41147b2,TYC 6861-3180-1,0.10958409,-0.89653265,0.75378406,33,3241451.0,2022-03-13,212377.0,//player.bilibili.com/player.html?isOutside=true&aid=297206262&bvid=BV1dF41147b2&cid=548668651&p=1
BV1aF411t7KD,TYC 487-3422-1,0.41741502,-0.9038384,1.0,13,2054875.0,2022-02-23,34641.0,//player.bilibili.com/player.html?isOutside=true&aid=296835322&bvid=BV1aF411t7KD&cid=515351105&p=1
BV1WT411B7rF,TYC 3156-2220-1,0.4399717,-0.61278564,1.0,55,287974636.0,2023-04-02,16701.0,//player.bilibili.com/player.html?isOutside=true&aid=484409183&bvid=BV1WT411B7rF&cid=1079953613&p=1
BV1yk4y157Vs,TYC 8008-1099-1,0.72700596,-0.18129116,1.0,56,623328493.0,2023-07-22,9902.0,//player.bilibili.com/player.html?isOutside=true&aid=743689709&bvid=BV1yk4y157Vs&cid=1205359778&p=1
BV1Jp4y1J7Zn,TYC 1069-3884-1,0.41442525,-0.8781953,1.0,49,43977445.0,2023-08-16,851.0,//player.bilibili.com/player.html?isOutside=true&aid=957355763&bvid=BV1Jp4y1J7Zn&cid=1237556103&p=1
BV1Uu4y1q7rG,TYC 7444-1240-1,0.41686606,-0.7199218,1.0,71,43977445.0,2023-08-16,2168.0,//player.bilibili.com/player.html?isOutside=true&aid=914871699&bvid=BV1Uu4y1q7rG&cid=1237573591&p=1
BV13P411s7rX,TYC 3155-2323-1,0.4284582,-0.6300093,1.0,74,43977445.0,2023-08-16,1163.0,//player.bilibili.com/player.html?isOutside=true&aid=317298196&bvid=BV13P411s7rX&cid=1237559364&p=1
BV1a94y167ui,TYC 3598-2134-1,0.5150964,-0.38494158,1.0,52,181039280.0,2023-08-15,497.0,//player.bilibili.com/player.html?isOutside=true&aid=362319002&bvid=BV1a94y167ui&cid=1234541603&p=1
BV1a94y167ui_p02,TYC 578-1415-1,0.989625,-0.14377403,1.0,46,181039280.0,2023-08-15,497.0,//player.bilibili.com/player.html?isOutside=true&aid=362319002&bvid=BV1a94y167ui&cid=1235612021&p=2
BV1m84y1f7hp,TYC 7957-1410-1,0.43345654,-0.5974736,1.0,22,27081552.0,2023-08-16,1547.0,//player.bilibili.com/player.html?isOutside=true&aid=617339049&bvid=BV1m84y1f7hp&cid=1235889619&p=1
BV1MP411s7WN,TYC 3224-3434-1,0.7157717,-0.18538427,1.0,13,53599821.0,2023-08-15,18611.0,//player.bilibili.com/player.html?isOutside=true&aid=317318016&bvid=BV1MP411s7WN&cid=1235335560&p=1
BV1tP411t7Vu,TYC 6976-1313-1,0.878585,-0.14994061,1.0,47,3493078383986861.0,2023-08-06,333.0,//player.bilibili.com/player.html?isOutside=true&aid=316922340&bvid=BV1tP411t7Vu&cid=1224232516&p=1
BV1ir4y1d7Xy,TYC 8446-1644-1,0.6449362,-0.2263022,1.0,26,320519460.0,2023-08-16,2806.0,//player.bilibili.com/player.html?isOutside=true&aid=744867118&bvid=BV1ir4y1d7Xy&cid=1235808404&p=1
BV1RN411z7Qy,TYC 7448-1356-1,0.41047418,-0.71234024,1.0,74,3494358949038171.0,2023-08-14,953.0,//player.bilibili.com/player.html?isOutside=true&aid=489827560&bvid=BV1RN411z7Qy&cid=1234060622&p=1
BV13k4y1g7Qx,TYC 5153-2875-1,0.41233242,-0.9074276,1.0,3,39740606.0,2023-08-05,1763.0,//player.bilibili.com/player.html?isOutside=true&aid=744337570&bvid=BV13k4y1g7Qx&cid=1222385906&p=1
BV1Yj411B7T6,TYC 1606-2342-1,0.40690255,-0.8626932,1.0,83,31078735.0,2023-08-15,2825.0,//player.bilibili.com/player.html?isOutside=true&aid=447345886&bvid=BV1Yj411B7T6&cid=1235616053&p=1
BV1cP41147xD,TYC 2752-2220-1,0.84996724,-0.14671397,1.0,47,71524363.0,2023-08-12,159.0,//player.bilibili.com/player.html?isOutside=true&aid=317129876&bvid=BV1cP41147xD&cid=1230773346&p=1
BV1a44y1c77F,TYC 3603-3215-1,0.51658034,-0.35481614,1.0,52,8151904.0,2023-08-13,565.0,//player.bilibili.com/player.html?isOutside=true&aid=999702661&bvid=BV1a44y1c77F&cid=1232738996&p=1
BV1e84y1f7VV,TYC 7510-1089-1,0.82966197,-0.15068269,1.0,46,434276864.0,2023-08-15,1785.0,//player.bilibili.com/player.html?isOutside=true&aid=617261408&bvid=BV1e84y1f7VV&cid=1234842186&p=1
BV1tr4y1d7U8,TYC 7957-549-1,0.432276,-0.60372746,1.0,56,98331116.0,2023-08-15,3915.0,//player.bilibili.com/player.html?isOutside=true&aid=744837892&bvid=BV1tr4y1d7U8&cid=1235479450&p=1
BV1fV4y1U7TS,TYC 6903-2334-1,0.40177035,-0.7788656,1.0,3,651643146.0,2023-06-09,150932.0,//player.bilibili.com/player.html?isOutside=true&aid=869516681&bvid=BV1fV4y1U7TS&cid=1157881455&p=1
BV1au4y197CD,TYC 3224-3432-1,0.71138227,-0.18198168,1.0,56,162653970.0,2023-08-15,111970.0,//player.bilibili.com/player.html?isOutside=true&aid=829826810&bvid=BV1au4y197CD&cid=1234429098&p=1
BV1xz4y1g7k3,TYC 2752-2219-1,0.8382182,-0.14058423,1.0,71,441907664.0,2023-08-13,3426.0,//player.bilibili.com/player.html?isOutside=true&aid=574679026&bvid=BV1xz4y1g7k3&cid=1230905774&p=1
BV19u4y1X7qZ,TYC 2237-1660-1,0.9074702,-0.13813359,1.0,2,651643146.0,2023-08-13,15984.0,//player.bilibili.com/player.html?isOutside=true&aid=829738563&bvid=BV19u4y1X7qZ&cid=1289189504&p=1
BV1aN411Y7Xd,TYC 3578-3163-1,0.448673,-0.49927533,1.0,5,446257319.0,2023-07-30,1777881.0,//player.bilibili.com/player.html?isOutside=true&aid=489107115&bvid=BV1aN411Y7Xd&cid=1216260753&p=1
BV1Hu4y1d7K2,TYC 8447-1617-1,0.6519232,-0.21916509,1.0,26,398660064.0,2023-08-13,697.0,//player.bilibili.com/player.html?isOutside=true&aid=829660678&bvid=BV1Hu4y1d7K2&cid=1232565277&p=1
BV1j94y1k7kT,TYC 2769-507-1,0.8346988,-0.12904114,1.0,69,218755564.0,2023-08-14,1412.0,//player.bilibili.com/player.html?isOutside=true&aid=362134082&bvid=BV1j94y1k7kT&cid=1233317024&p=1
BV1jr4y1Z7o4,TYC 6402-1223-1,0.92576003,-0.138152,1.0,84,31159764.0,2023-08-14,5585.0,//player.bilibili.com/player.html?isOutside=true&aid=744671659&bvid=BV1jr4y1Z7o4&cid=1233714158&p=1
BV1Uu411E7oT,TYC 7448-1357-1,0.40721393,-0.7075341,1.0,55,107481685.0,2023-08-14,19106.0,//player.bilibili.com/player.html?isOutside=true&aid=532248482&bvid=BV1Uu411E7oT&cid=1233904967&p=1
BV1n8411d79q,TYC 584-1515-1,0.9843687,-0.13846397,1.0,4,3392539.0,2023-08-12,242.0,//player.bilibili.com/player.html?isOutside=true&aid=231786023&bvid=BV1n8411d79q&cid=1223660460&p=1
BV1mm4y1p7xN,TYC 7947-3890-1,0.40471458,-0.6768482,1.0,46,299857125.0,2023-08-14,864.0,//player.bilibili.com/player.html?isOutside=true&aid=702189836&bvid=BV1mm4y1p7xN&cid=1233408335&p=1
BV1S84y1Z7FV,TYC 2682-3762-1,0.39868426,-0.6914481,1.0,20,38403158.0,2023-08-13,3271.0,//player.bilibili.com/player.html?isOutside=true&aid=617144678&bvid=BV1S84y1Z7FV&cid=1232979168&p=1
BV1vm4y1p7aY,TYC 3573-1361-1,0.42663205,-0.5369978,1.0,74,5343158.0,2023-08-13,1038.0,//player.bilibili.com/player.html?isOutside=true&aid=702156101&bvid=BV1vm4y1p7aY&cid=1232527542&p=1
BV1GW4y1d7tk,TYC 1168-1611-1,0.9667194,-0.13089001,1.0,46,1144263726.0,2023-07-18,51495.0,//player.bilibili.com/player.html?isOutside=true&aid=956077292&bvid=BV1GW4y1d7tk&cid=1200951507&p=1
BV1Gp4y1g7Gq,TYC 3615-3021-1,0.59415305,-0.262973,1.0,8,299879421.0,2023-08-12,491.0,//player.bilibili.com/player.html?isOutside=true&aid=957178887&bvid=BV1Gp4y1g7Gq&cid=1232083288&p=1
BV1Zr4y1o7k1,TYC 3583-1166-1,0.45469975,-0.46926028,1.0,22,1825480383.0,2023-08-11,433.0,//player.bilibili.com/player.html?isOutside=true&aid=744610069&bvid=BV1Zr4y1o7k1&cid=1230334457&p=1
BV1Su411E7ec,TYC 3603-492-1,0.49887037,-0.36771291,1.0,60,1119720444.0,2023-08-13,1380.0,//player.bilibili.com/player.html?isOutside=true&aid=532221760&bvid=BV1Su411E7ec&cid=1234138088&p=1
BV1Gm4y177t7,TYC 2677-1816-1,0.39751685,-0.71524554,1.0,83,436578044.0,2023-07-22,232.0,//player.bilibili.com/player.html?isOutside=true&aid=701132828&bvid=BV1Gm4y177t7&cid=1205654461&p=1
BV1m8411R7os,TYC 7947-3893-1,0.39622724,-0.6848053,1.0,62,390183124.0,2023-08-12,544.0,//player.bilibili.com/player.html?isOutside=true&aid=232172485&bvid=BV1m8411R7os&cid=1232065265&p=1
BV1br4y1Z7A7,TYC 1606-2341-1,0.40210032,-0.8617852,1.0,12,355156672.0,2023-08-12,385.0,//player.bilibili.com/player.html?isOutside=true&aid=744709012&bvid=BV1br4y1Z7A7&cid=1231575856&p=1
BV1Fp4y1g7HE,TYC 2253-586-1,0.89626825,-0.12726104,1.0,76,73391786.0,2023-08-12,1077.0,//player.bilibili.com/player.html?isOutside=true&aid=957137407&bvid=BV1Fp4y1g7HE&cid=1231784311&p=1
BV1cX4y1x7Bk,TYC 5144-3103-1,0.40934741,-0.91210693,1.0,61,549127673.0,2023-08-12,2088.0,//player.bilibili.com/player.html?isOutside=true&aid=359706108&bvid=BV1cX4y1x7Bk&cid=1232018483&p=1
BV1W94y1k7bK,TYC 8411-1822-1,0.43029583,-0.52423084,1.0,18,363726013.0,2023-08-12,679.0,//player.bilibili.com/player.html?isOutside=true&aid=362152825&bvid=BV1W94y1k7bK&cid=1233042056&p=1
BV1Vu4y1d7RR,TYC 3966-1561-1,0.4783479,-0.3660494,1.0,18,73650751.0,2023-08-12,3620.0,//player.bilibili.com/player.html?isOutside=true&aid=829634736&bvid=BV1Vu4y1d7RR&cid=1231878577&p=1
BV1Du4y1i7eB,TYC 3587-1273-1,0.44041932,-0.4545669,1.0,89,8047166.0,2023-08-12,10376.0,//player.bilibili.com/player.html?isOutside=true&aid=914684720&bvid=BV1Du4y1i7eB&cid=1231684558&p=1
BV1jF411Z7j3,TYC 2681-3096-1,0.39306068,-0.7041296,1.0,58,18735260.0,2023-08-12,1415.0,//player.bilibili.com/player.html?isOutside=true&aid=274656112&bvid=BV1jF411Z7j3&cid=1231770114&p=1
BV1xV4y1Y7YJ,TYC 8009-1347-1,0.7415619,-0.16385633,1.0,36,20264456.0,2023-08-12,6002.0,//player.bilibili.com/player.html?isOutside=true&aid=872222428&bvid=BV1xV4y1Y7YJ&cid=1243574456&p=1
BV1iX4y1j7SF,TYC 3628-3193-1,0.5916996,-0.24123842,1.0,3,2112583.0,2023-08-12,1478.0,//player.bilibili.com/player.html?isOutside=true&aid=359635463&bvid=BV1iX4y1j7SF&cid=1231455965&p=1
BV18F411Z7ja,TYC 4676-1118-1,0.9816786,0.17617428,0.26135218,69,520117777.0,2023-08-12,4782.0,//player.bilibili.com/player.html?isOutside=true&aid=274669128&bvid=BV18F411Z7ja&cid=1231780862&p=1
BV1RV41137aR,TYC 3572-2102-1,0.40494144,-0.56751895,1.0,38,293975202.0,2023-08-12,2416.0,//player.bilibili.com/player.html?isOutside=true&aid=404696812&bvid=BV1RV41137aR&cid=1231102318&p=1
BV1YP411x7X8,TYC 8433-492-1,0.44300246,-0.4417929,1.0,38,356160341.0,2023-08-12,969.0,//player.bilibili.com/player.html?isOutside=true&aid=317040520&bvid=BV1YP411x7X8&cid=1229216333&p=1
BV1jF411Z7W4,TYC 3230-785-1,0.77472734,-0.13352191,1.0,2,1190588000.0,2023-08-12,9697.0,//player.bilibili.com/player.html?isOutside=true&aid=274654603&bvid=BV1jF411Z7W4&cid=1231625812&p=1
BV1Ku4y1d7Xy,TYC 2143-1958-1,0.39359128,-0.8099517,1.0,48,178849577.0,2023-08-12,1055.0,//player.bilibili.com/player.html?isOutside=true&aid=829643562&bvid=BV1Ku4y1d7Xy&cid=1231039315&p=1
BV1Ku4y1d7Xy_p02,TYC 8009-479-1,0.73908615,-0.14710176,1.0,22,178849577.0,2023-08-12,1055.0,//player.bilibili.com/player.html?isOutside=true&aid=829643562&bvid=BV1Ku4y1d7Xy&cid=1232819348&p=2
BV1qV41137fp,TYC 5156-3185-1,0.40704143,-0.9051822,1.0,73,13671781.0,2023-08-12,1882.0,//player.bilibili.com/player.html?isOutside=true&aid=404669507&bvid=BV1qV41137fp&cid=1231522638&p=1
BV1Wp4y1g7q8,TYC 8420-1133-1,0.43676782,-0.45810086,1.0,46,440421599.0,2023-08-12,685.0,//player.bilibili.com/player.html?isOutside=true&aid=957215242&bvid=BV1Wp4y1g7q8&cid=1231590159&p=1
BV1G44y1A7yz,TYC 3572-2103-1,0.39124227,-0.58029276,1.0,38,5973026.0,2023-08-12,218555.0,//player.bilibili.com/player.html?isOutside=true&aid=999506391&bvid=BV1G44y1A7yz&cid=1227990951&p=1
BV1gV4y1Y7Ge,TYC 3581-2031-1,0.39973974,-0.5209384,1.0,75,448813977.0,2023-08-12,1843.0,//player.bilibili.com/player.html?isOutside=true&aid=872166570&bvid=BV1gV4y1Y7Ge&cid=1230918005&p=1
BV1X14y1q7hq,TYC 1064-5375-1,0.4021392,-0.8944666,1.0,89,289867235.0,2023-08-12,10137.0,//player.bilibili.com/player.html?isOutside=true&aid=787167239&bvid=BV1X14y1q7hq&cid=1260227186&p=1
BV1x14y1v7wB,TYC 6889-2261-1,0.38803267,-0.83145416,1.0,49,174062144.0,2023-08-12,2966.0,//player.bilibili.com/player.html?isOutside=true&aid=787245142&bvid=BV1x14y1v7wB&cid=1234077469&p=1
BV1N84y1f7gS,TYC 5735-2725-1,0.40003836,-0.88257945,1.0,12,548530704.0,2023-08-12,9465.0,//player.bilibili.com/player.html?isOutside=true&aid=617167259&bvid=BV1N84y1f7gS&cid=1230574132&p=1
BV1Tj411B7xQ,TYC 3137-3765-1,0.37889493,-0.684898,1.0,62,12836485.0,2023-08-12,1104243.0,//player.bilibili.com/player.html?isOutside=true&aid=447233915&bvid=BV1Tj411B7xQ&cid=1231200828&p=1
BV1dX4y1s7XP,TYC 5727-2383-1,0.39623117,-0.8996743,1.0,49,660396366.0,2023-08-12,812.0,//player.bilibili.com/player.html?isOutside=true&aid=359722657&bvid=BV1dX4y1s7XP&cid=1231322913&p=1
