src,dst,src_bv_id,src_page,dst_bv_id,dst_page,similarity,rank
2121,3413,BV1Sb421b7u8,1,BV14YSwBGEHL,1,0.44547,4
2121,3616,BV1Sb421b7u8,1,BV1o8jezmEiz,1,0.53077,1
2122,2815,BV1my411Y7td,1,BV1B7DVYiE4M,1,0.47492,4
2122,2900,BV1my411Y7td,1,BV1MuUEY8EPW,1,0.50068,3
2122,3943,BV1my411Y7td,1,BV18cooYZEsu,1,0.46358,4
2122,5424,BV1my411Y7td,1,BV1LEfTB8EmQ,1,0.54229,1
2122,5566,BV1my411Y7td,1,BV1UskuBLEeS,1,0.46834,2
2123,2697,BV19E42137YE,1,BV1GpqfYXEUH,1,0.45651,4
2123,2743,BV19E42137YE,1,BV1ALzpY6EMb,1,0.47691,1
2123,3769,BV19E42137YE,1,BV1MsLmziEKk,1,0.44447,1
2123,4931,BV19E42137YE,1,BV1yxTtz9Ey6,1,0.45981,3
2123,5119,BV19E42137YE,1,BV1ZFhhzkEPA,1,0.46775,1
2124,2393,BV1GM4m1y7Jk,1,BV1jS421K7uF,1,0.35398,3
2124,3939,BV1GM4m1y7Jk,1,BV1vKZAYUE5g,1,0.40726,2
2124,5094,BV1GM4m1y7Jk,1,BV1W1huzaEok,1,0.40341,3
2125,2888,BV1SZ421x7c4,1,BV1tKUAYjEuz,1,0.43934,2
2125,4471,BV1SZ421x7c4,1,BV1Lvxjz9EFP,1,0.44266,1
2125,4977,BV1SZ421x7c4,1,BV1uKtSz6EgF,1,0.42174,3
2126,2316,BV1kT421D7YQ,1,BV1zC41147jr,1,0.68591,1
2126,2325,BV1kT421D7YQ,1,BV1xK421x7wy,1,0.62937,2
2126,2420,BV1kT421D7YQ,1,BV1C7421N78r,1,0.65907,1
2126,3801,BV1kT421D7YQ,1,BV1qERfYTEtR,1,0.43465,2
2126,4632,BV1kT421D7YQ,1,BV1TRpTzuENC,1,0.54008,4
2126,4909,BV1kT421D7YQ,1,BV1PPbBzKELz,1,0.72371,1
2126,5033,BV1kT421D7YQ,1,BV1yFbLzzEvU,1,0.70546,4
2126,5044,BV1kT421D7YQ,1,BV1Cib3zbExf,1,0.60309,3
2126,5459,BV1kT421D7YQ,1,BV1WfZrBTEwf,1,0.65005,2
2127,2158,BV17Z421E7tf,1,BV1Nw4m1y7eX,1,0.43323,3
2127,2446,BV17Z421E7tf,1,BV1LbC2BwE1E,1,0.43433,2
2127,3849,BV17Z421E7tf,1,BV1FJoFYJEM4,1,0.43264,1
2127,5246,BV17Z421E7tf,1,BV1JDTVz3EPx,1,0.35339,4
2128,2846,BV1cA4m1G7Hf,1,BV1hPBCYCEdr,1,0.9148,1
2128,3839,BV1cA4m1G7Hf,1,BV1DQ5xzCE54,1,0.93082,2
2128,4237,BV1cA4m1G7Hf,1,BV1uuNWeXE5n,1,0.93382,1
2129,3114,BV1GC411J7HC,1,BV1rz2WY4ENZ,1,0.41574,3
2129,4007,BV1GC411J7HC,1,BV1apQPYNEYw,1,0.40579,4
2129,4343,BV1GC411J7HC,1,BV1fYwNekER5,1,0.36036,4
2129,4393,BV1GC411J7HC,1,BV1en4qzmEoL,1,0.53902,1
2129,4636,BV1GC411J7HC,1,BV1DupFzdE9b,1,0.40549,4
2129,4859,BV1GC411J7HC,1,BV1wsYzzLEJc,1,0.38585,2
2130,4374,BV1oD421A7Pj,1,BV1U5mmBNEfW,1,0.35862,3
2130,5038,BV1oD421A7Pj,1,BV1iKbuz3Ezv,1,0.39305,2
2130,5818,BV1oD421A7Pj,1,BV1ZbqpBHEHW,1,0.42539,1
2131,4593,BV1Q4421f7oB,1,BV1vjW5z3Efk,1,0.42541,2
2131,4898,BV1Q4421f7oB,1,BV1ppYrzsEMQ,1,0.52413,2
2131,5424,BV1Q4421f7oB,1,BV1LEfTB8EmQ,1,0.48699,4
2132,3358,BV1BD421P7xF,1,BV1Q7HyeREjw,1,0.36683,3
2132,5066,BV1BD421P7xF,1,BV1YAthzfEK8,1,0.4173,4
2132,5519,BV1BD421P7xF,1,BV17LFmzmEUg,1,0.46113,1
2133,2609,BV1qE421V7ok,1,BV1Sm6hYkEF1,1,0.38808,1
2133,3274,BV1qE421V7ok,1,BV1Z84ZeQEBR,1,0.45794,3
2133,3775,BV1qE421V7ok,1,BV1gXLpzgEin,1,0.41311,2
2133,4204,BV1qE421V7ok,1,BV1h6N6eiErS,1,0.45758,1
2133,4878,BV1qE421V7ok,1,BV1EaePz2EbL,1,0.47335,1
2134,2828,BV1NB42167U7,1,BV1CyzEYAEhn,1,0.48964,3
2134,4059,BV1NB42167U7,1,BV1g39HYWEzS,1,0.51029,3
2134,4465,BV1NB42167U7,1,BV1JvHtzUE5A,1,0.52324,1
2134,5327,BV1NB42167U7,1,BV1S5iFBzE6f,1,0.58147,2
2134,5677,BV1NB42167U7,1,BV1FGi9BrE3P,1,0.62808,4
2134,5807,BV1NB42167U7,1,BV1qjqqBoEfD,1,0.52806,1
2135,3083,BV1DT421S7q2,1,BV1vnmVYXEws,1,0.41261,2
2135,3906,BV1DT421S7q2,1,BV1QEZ8YsEtp,1,0.40779,3
2136,2484,BV14S4y1F7Bu,1,BV1acCtBBEzG,1,0.51688,4
2136,3265,BV14S4y1F7Bu,1,BV1JatpetEnp,1,0.52988,1
2136,3685,BV14S4y1F7Bu,1,BV1PFEBzkEi7,1,0.51915,2
2137,2368,BV1cT4y197kA,1,BV1jj421X7rr,1,0.52651,3
2137,2965,BV1cT4y197kA,1,BV1nu1GYsEK4,1,0.44685,2
2137,2975,BV1cT4y197kA,1,BV1muDMYiEYV,1,0.54117,2
2137,3537,BV1cT4y197kA,1,BV1tGTvz2EiE,1,0.49977,3
2137,3790,BV1cT4y197kA,1,BV1hxL6zQE36,1,0.39484,1
2137,4588,BV1cT4y197kA,1,BV1eoWAz5Etb,1,0.37475,4
2137,5119,BV1cT4y197kA,1,BV1ZFhhzkEPA,1,0.45376,2
2137,5309,BV1cT4y197kA,1,BV1BVwUzREDd,1,0.33376,4
2138,4018,BV1pt411G7Rh,1,BV1XsRLYVE9p,1,0.45298,3
2138,4990,BV1pt411G7Rh,1,BV1LetBzQE3a,1,0.44064,4
2139,3156,BV1w1421z7Gk,1,BV1fyxZeEEt2,1,0.82957,2
2139,5045,BV1w1421z7Gk,1,BV11FbLzzE3T,1,0.86129,4
2139,5758,BV1w1421z7Gk,1,BV1AyBCBdEPq,1,0.86281,3
2140,2628,BV1qM4m1d7eN,1,BV1hQk4Y3EJY,1,0.4469,2
2140,4238,BV1qM4m1d7eN,1,BV1jRNpeAE8j,1,0.47139,2
2140,5333,BV1qM4m1d7eN,1,BV1VfwyzBEFL,1,0.54108,1
2140,5701,BV1qM4m1d7eN,1,BV1QKqPBsEes,1,0.49057,3
2141,4286,BV1pT421C75w,1,BV1G1FVeSE17,1,0.47484,1
2141,5082,BV1pT421C75w,1,BV1kPtuzUECf,1,0.45546,2
2142,2845,BV1mb421b7Xy,1,BV1aNBRYkEuq,1,0.45613,1
2142,3780,BV1mb421b7Xy,1,BV1qGL6zhEp3,1,0.44764,2
2142,4283,BV1mb421b7Xy,1,BV1aFFpeGECw,1,0.44202,3
2143,2433,BV1gD421A7Sk,1,BV1XYUwBEEzQ,1,0.38593,3
2143,3375,BV1gD421A7Sk,1,BV173YrepE7y,1,0.40435,2
2143,4285,BV1gD421A7Sk,1,BV1uQFVe1EDJ,1,0.37915,4
2144,2660,BV1Vi421C77i,1,BV1Hdk8YKEbj,1,0.48188,1
2144,2764,BV1Vi421C77i,1,BV1HqzdYYEax,1,0.52487,2
2144,2768,BV1Vi421C77i,1,BV1hmzSYaEF8,1,0.41379,3
2144,3337,BV1Vi421C77i,1,BV1VgH9epEP1,1,0.6776,1
2144,3367,BV1Vi421C77i,1,BV1M4HveZE2j,1,0.64645,1
2144,3458,BV1Vi421C77i,1,BV1ULKJzvEu2,1,0.53289,4
2144,3588,BV1Vi421C77i,1,BV1A872zcE3n,1,0.48504,4
2144,4147,BV1Vi421C77i,1,BV11YAheaEd1,1,0.50595,2
2144,4399,BV1Vi421C77i,1,BV18aWEz2ES8,1,0.58013,4
2144,4421,BV1Vi421C77i,1,BV1yP4zzTE95,1,0.56167,4
2144,4563,BV1Vi421C77i,1,BV1jzpFzKEU7,1,0.51224,1
2145,3050,BV1gZ421J7xG,1,BV1F2yiYWEhG,1,0.39576,4
2145,5685,BV1gZ421J7xG,1,BV1yKi9ByEFN,1,0.41965,2
2146,2222,BV1CT421S7qR,1,BV1sJ4m187W6,1,0.51051,4
2146,2386,BV1CT421S7qR,1,BV1jm411D7CM,1,0.50202,4
2146,2555,BV1CT421S7qR,1,BV16grkYhEBJ,1,0.51186,3
2146,3531,BV1CT421S7qR,1,BV1fwTTzSEhX,1,0.53445,2
2146,4093,BV1CT421S7qR,1,BV1aSPheyEV4,1,0.54182,1
2147,2734,BV1Nx4y1q7NW,1,BV1MTqGY7EGP,1,0.36392,4
2147,3620,BV1Nx4y1q7NW,1,BV1TvjUzrEim,1,0.39382,3
2148,3778,BV1sq421F73j,1,BV14tGQzuExS,1,0.45159,3
2148,4004,BV1sq421F73j,1,BV1nSQKYsEQW,1,0.4264,3
2148,5359,BV1sq421F73j,1,BV1SsZ7BGEEs,1,0.37341,4
2149,2424,BV1VW411i71N,1,BV1oJ4m1x7gk,1,0.38667,1
2149,2762,BV1VW411i71N,1,BV1YtzaYHERP,1,0.39143,4
2149,3778,BV1VW411i71N,1,BV14tGQzuExS,1,0.41071,3
2150,2166,BV1Db411u77w,1,BV1cM4m1Z7bx,1,0.45641,1
2150,3382,BV1Db411u77w,1,BV1PxH7eiENf,1,0.42749,2
2150,4088,BV1Db411u77w,1,BV166PveTEyQ,1,0.36226,4
2151,2986,BV1Hw4m117Qo,1,BV1osSaYSEWB,1,0.4321,3
2151,3224,BV1Hw4m117Qo,1,BV1jushevEb1,1,0.43929,3
2151,3701,BV1Hw4m117Qo,1,BV1Tk5MzoEdi,1,0.45746,2
2151,4086,BV1Hw4m117Qo,1,BV1fiNZewEd6,1,0.48317,1
2151,4719,BV1Hw4m117Qo,1,BV1LaahzyExi,1,0.41209,2
2152,2980,BV1KJ4m1T7Vg,1,BV1fLDpYZEju,1,0.45233,1
2152,4074,BV1KJ4m1T7Vg,1,BV1ooXZYeED1,1,0.3905,3
2152,4301,BV1KJ4m1T7Vg,1,BV1NtfnYHEFx,1,0.36176,4
2152,5214,BV1KJ4m1T7Vg,1,BV1WzuZz5EuE,1,0.35303,3
2153,3183,BV1xS411c7k3,1,BV1cw4m1U72r,1,0.39753,3
2155,2707,BV1um421u7f1,1,BV1AoBTYaERc,1,0.38905,3
2155,3984,BV1um421u7f1,1,BV1d2XSYuEtG,1,0.41377,2
2155,4314,BV1um421u7f1,1,BV1RjFHerEin,1,0.47536,1
2156,2452,BV1oJ4m1H7aV,1,BV1kLyuBuEdz,1,0.47876,4
2156,2975,BV1oJ4m1H7aV,1,BV1muDMYiEYV,1,0.48243,3
2156,5588,BV1oJ4m1H7aV,1,BV1zLFPzZE41,1,0.49933,1
2157,3884,BV1TE421V7TY,1,BV1jFdpYBEwf,1,0.59908,2
2157,3964,BV1TE421V7TY,1,BV1YYoCYbEzN,1,0.50895,3
2157,4749,BV1TE421V7TY,1,BV1kaajz7EkA,1,0.57164,4
2157,5535,BV1TE421V7TY,1,BV1LkFxzSEk5,1,0.56649,4
2157,5581,BV1TE421V7TY,1,BV1SicgzaEzL,1,0.54744,3
2158,2928,BV1Nw4m1y7eX,1,BV1JtUTYmEhj,1,0.48138,1
2158,3270,BV1Nw4m1y7eX,1,BV1xS42197sE,1,0.40739,4
2158,3393,BV1Nw4m1y7eX,1,BV1gwececEbu,1,0.34642,2
2158,3715,BV1Nw4m1y7eX,1,BV1Z4VmzjE8w,1,0.46392,4
2158,3772,BV1Nw4m1y7eX,1,BV1GMGmziESH,1,0.49134,1
2158,3938,BV1Nw4m1y7eX,1,BV1o6ZGYjEGn,1,0.5138,1
2158,5547,BV1Nw4m1y7eX,1,BV1k5zYB8EqZ,1,0.43925,4
2159,2275,BV1Vp421Q7rd,1,BV1Zx4y1S71z,1,0.36015,4
2159,2485,BV1Vp421Q7rd,1,BV1NbC1BVEnS,1,0.38002,1
2159,2533,BV1Vp421Q7rd,1,BV1XdcUeXE34,1,0.36175,3
2160,3294,BV1BZ421j7AY,1,BV1kQHXeeEqt,1,0.34966,3
2160,3543,BV1BZ421j7AY,1,BV1S67KzcEsU,1,0.49539,4
2160,3776,BV1BZ421j7AY,1,BV1wtd3YSEWd,1,0.53299,1
2160,4272,BV1BZ421j7AY,1,BV14sFQemEQT,1,0.4058,1
2160,5470,BV1BZ421j7AY,1,BV1HVZqBHE1a,1,0.50997,3
2160,5734,BV1BZ421j7AY,1,BV1EjvfBJEN9,1,0.48582,3
2161,3552,BV1dD421P7Vy,1,BV1HATRzsEsU,1,0.40504,4
2161,3582,BV1dD421P7Vy,1,BV1oAJLzNEN2,1,0.39177,4
2161,4239,BV1dD421P7Vy,1,BV13SNWexERw,1,0.41688,1
2161,4256,BV1dD421P7Vy,1,BV1xKFzeGERG,1,0.41087,3
2161,4481,BV1dD421P7Vy,1,BV1fQxKzwEGj,1,0.37405,3
2161,5223,BV1dD421P7Vy,1,BV1B8Etz3EBS,1,0.41475,2
2162,3499,BV1kZ421j7qV,1,BV1eGM4zBEpt,1,0.42094,2
2162,3783,BV1kZ421j7qV,1,BV1GAG1zwEqP,1,0.60923,1
2162,4002,BV1kZ421j7qV,1,BV162RVYnEsJ,1,0.53296,3
2162,4696,BV1kZ421j7qV,1,BV1aVYVzoE6P,3,0.36529,4
2162,5466,BV1kZ421j7qV,1,BV1QXZsBKESy,1,0.51762,1
2162,5839,BV1kZ421j7qV,1,BV18TUQBJERZ,1,0.526,4
2163,3515,BV1rs421N7XQ,1,BV1mmdzYzEW2,1,0.43548,4
2163,3620,BV1rs421N7XQ,1,BV1TvjUzrEim,1,0.5313,1
2163,3835,BV1rs421N7XQ,1,BV1QS5ZzNEFQ,1,0.49294,3
2163,4102,BV1rs421N7XQ,1,BV11MPoeBERf,1,0.47553,4
2164,2924,BV1cM4m1f7wq,1,BV1thUMYvESW,1,0.33221,4
2165,3192,BV1xf421S7EE,1,BV1Y6xbebESc,1,0.43237,2
2165,4019,BV1xf421S7EE,1,BV1ckReYyEXy,1,0.43613,1
2165,4570,BV1xf421S7EE,1,BV1q9JyzXEX7,1,0.40447,4
2166,2192,BV1cM4m1Z7bx,1,BV1eu4m1F7Ys,1,0.39557,2
2166,2314,BV1cM4m1Z7bx,1,BV1Pv421y76Z,1,0.35424,3
2166,2364,BV1cM4m1Z7bx,1,BV1tv421k731,1,0.46186,1
2166,3148,BV1cM4m1Z7bx,1,BV1AG2FYZEF5,1,0.41836,1
2166,3618,BV1cM4m1Z7bx,1,BV16ij9zLEaJ,1,0.40025,3
2166,3705,BV1cM4m1Z7bx,1,BV1cBVZzSEcU,1,0.48135,1
2166,5085,BV1cM4m1Z7bx,1,BV1f8t6zwEDj,1,0.44224,2
2166,5667,BV1cM4m1Z7bx,1,BV1bNrLB8E1K,1,0.4412,1
2167,2492,BV1XJ4m1E751,1,BV1urwhePEjr,1,0.40732,3
2167,3461,BV1XJ4m1E751,1,BV1cuNZzcE2B,1,0.41353,2
2167,3568,BV1XJ4m1E751,1,BV1YyjSzsE4U,1,0.40605,4
2167,4737,BV1XJ4m1E751,1,BV1sUaKzdELM,1,0.3511,2
2167,5267,BV1XJ4m1E751,1,BV1DXuKzCEtn,1,0.45804,1
2168,2614,BV1XT421C7Up,1,BV1Xn63Y8Ex3,1,0.34014,4
2168,4058,BV1XT421C7Up,1,BV14Q94YhEc1,1,0.3408,3
2169,3709,BV1Vr421g7Ag,1,BV1nAVtzwEob,1,0.42677,4
2170,2691,BV1or421E7un,1,BV1gNBnYyEXu,1,0.36944,1
2170,4479,BV1or421E7un,1,BV1SfHEz3EFb,1,0.41488,4
2171,2435,BV1V1421673e,1,BV1Xw19BSExh,1,0.4553,1
2171,3000,BV1V1421673e,1,BV1nASvYaE3i,1,0.37595,4
2171,4807,BV1V1421673e,1,BV1xjhSzCEVq,1,0.42994,2
2172,4244,BV11w4m1C75z,1,BV1NkNweDESd,1,0.38943,2
2172,5156,BV11w4m1C75z,1,BV1Kb84zVEKh,1,0.40946,2
2173,2253,BV1wZ421E7PT,1,BV17w4m1Z7Hy,1,0.42047,3
2173,5108,BV1wZ421E7PT,1,BV1hrhPzfEic,1,0.46454,2
2174,2477,BV13Z421J7Xd,1,BV1qZC9BsEMP,1,0.37546,1
2174,3014,BV13Z421J7Xd,1,BV1yz1YYsETZ,1,0.35827,4
2174,5350,BV13Z421J7Xd,1,BV1SUP5zDEMP,1,0.36596,3
2175,3226,BV1cs421T79i,1,BV1mB4Se5Exa,1,0.45813,2
2175,3327,BV1cs421T79i,1,BV1RWpiekEkU,1,0.47482,4
2175,3801,BV1cs421T79i,1,BV1qERfYTEtR,1,0.44586,1
2175,5070,BV1cs421T79i,1,BV1Wd4RzmELG,1,0.48433,3
2175,5535,BV1cs421T79i,1,BV1LkFxzSEk5,1,0.50931,2
2176,2296,BV1bw4m1178G,1,BV1pi421o7Ys,1,0.51909,4
2176,3204,BV1bw4m1178G,1,BV1vTt4ecEfR,1,0.4849,3
2176,3485,BV1bw4m1178G,1,BV1rFNbzCE6D,1,0.46427,4
2176,3955,BV1bw4m1178G,1,BV1EPXJY4ENE,1,0.53332,2
2176,4205,BV1bw4m1178G,1,BV1QfNreGE7V,1,0.50332,1
2176,4367,BV1bw4m1178G,1,BV1FjmUBXETp,1,0.40499,3
2176,4410,BV1bw4m1178G,1,BV1i14JzqEfv,1,0.5278,1
2176,5027,BV1bw4m1178G,1,BV1i3bVzWEXA,1,0.4666,2
2176,5441,BV1bw4m1178G,1,BV1WwFpznEZQ,1,0.50077,1
2176,5602,BV1bw4m1178G,1,BV163FizDELA,1,0.49995,3
2177,4682,BV1ei42117Vu,1,BV1mvaozqEWV,1,0.3949,3
2177,5175,BV1ei42117Vu,1,BV1Sp8MzeEqa,1,0.41047,1
2177,5466,BV1ei42117Vu,1,BV1QXZsBKESy,1,0.40525,2
2178,3306,BV1dH4y1P768,1,BV1zd4beGEBs,1,0.42069,3
2178,4039,BV1dH4y1P768,1,BV1axRsYeEFR,1,0.5933,2
2178,4270,BV1dH4y1P768,1,BV1kiF7eGExo,1,0.58408,1
2178,4363,BV1dH4y1P768,1,BV12jf8YSE5P,1,0.44421,4
2178,4583,BV1dH4y1P768,1,BV1GqWwzuECE,1,0.54118,3
2178,4756,BV1dH4y1P768,1,BV1MBKRzqE1B,1,0.43504,1
2178,5342,BV1dH4y1P768,1,BV154S4BWEKe,1,0.43643,3
2179,3082,BV1tJ4m1H78U,1,BV1K6mLYUEri,1,0.48063,2
2179,3302,BV1tJ4m1H78U,1,BV1en4femE9c,1,0.72111,1
2179,3543,BV1tJ4m1H78U,1,BV1S67KzcEsU,1,0.67637,2
2179,3652,BV1tJ4m1H78U,1,BV1C9EdzbEPP,2,0.53252,4
2179,3739,BV1tJ4m1H78U,1,BV1avVwz5EGX,1,0.70158,3
2179,4016,BV1tJ4m1H78U,1,BV16jQJYsELp,1,0.63722,4
2179,4279,BV1tJ4m1H78U,1,BV1E6F7ezEvL,1,0.55555,4
2179,4725,BV1tJ4m1H78U,1,BV1DiYyzGEd8,1,0.74491,1
2179,5053,BV1tJ4m1H78U,1,BV19hbMzNEAV,1,0.59499,3
2179,5358,BV1tJ4m1H78U,1,BV1kHPqzqEjW,2,0.58678,3
2180,2605,BV1Fm421W7vG,1,BV1YZkgYAE1x,1,0.4767,3
2180,2898,BV1Fm421W7vG,1,BV1dLm1YjEAo,1,0.47573,3
2180,2959,BV1Fm421W7vG,1,BV1yUDoYPEF2,1,0.49236,2
2180,3193,BV1Fm421W7vG,1,BV1jMxxe9EoR,1,0.46199,2
2180,3321,BV1Fm421W7vG,1,BV1hmHLekEKg,1,0.4906,4
2180,3325,BV1Fm421W7vG,1,BV1nipteaEm2,1,0.54966,1
2180,4198,BV1Fm421W7vG,1,BV1rqKpeBExU,1,0.55283,3
2180,4552,BV1Fm421W7vG,1,BV1SNn7zvEmA,1,0.45476,4
2180,4866,BV1Fm421W7vG,1,BV1i3eGzPEdP,1,0.44319,2
2180,5063,BV1Fm421W7vG,1,BV1mYbPz7Ee7,1,0.50308,1
2180,5489,BV1Fm421W7vG,1,BV1M8ZhBjEmF,1,0.40937,4
2180,5539,BV1Fm421W7vG,1,BV1pEZEBKEYs,1,0.55326,1
2180,5596,BV1Fm421W7vG,1,BV1JPFEzYELd,1,0.47215,4
2180,5644,BV1Fm421W7vG,1,BV1HnzWBeE62,1,0.37872,4
2181,3738,BV16x4y1B7QS,1,BV1X5VAz2EGn,1,0.43314,3
2181,4399,BV16x4y1B7QS,1,BV18aWEz2ES8,1,0.44419,1
2182,5170,BV1tZ42177hZ,1,BV1mpu9zzEQ7,1,0.4146,1
2183,3001,BV1Fp421S7yr,1,BV1XvSnYVEEf,1,0.39011,2
2183,3443,BV1Fp421S7yr,1,BV1oyCeBaEtC,1,0.45686,2
2183,4408,BV1Fp421S7yr,1,BV1yg4uzDEKG,1,0.46159,1
2183,5139,BV1Fp421S7yr,1,BV1gG72zkEFk,1,0.44351,3
2183,5272,BV1Fp421S7yr,1,BV1diG3zrEGb,1,0.44027,3
2184,2346,BV1u142197qJ,1,BV1FC411s7s4,1,0.41896,3
2184,2496,BV1u142197qJ,1,BV19icfejETu,1,0.48282,2
2184,2503,BV1u142197qJ,1,BV163wKe2ExG,1,0.42452,3
2184,2595,BV1u142197qJ,1,BV1T46zYFEHx,1,0.5675,2
2184,3749,BV1u142197qJ,1,BV1wDVFzxEov,1,0.53966,3
2184,4245,BV1u142197qJ,1,BV1TBNweWE6D,1,0.44001,4
2184,5139,BV1u142197qJ,1,BV1gG72zkEFk,1,0.56475,1
2184,5267,BV1u142197qJ,1,BV1DXuKzCEtn,1,0.46203,2
2184,5301,BV1u142197qJ,1,BV14TAKzXEjc,1,0.55955,3
2184,5430,BV1u142197qJ,1,BV1EaFWzUEg9,1,0.46016,3
2184,5738,BV1u142197qJ,1,BV1tZiuBwEBG,1,0.46178,3
2185,2228,BV1pi421C7wX,1,BV1pJ4m1h7Jw,1,0.46258,2
2185,2349,BV1pi421C7wX,1,BV1L4421c7AR,1,0.46852,3
2185,4354,BV1pi421C7wX,1,BV1WdfGYcEv5,1,0.35694,3
2185,4501,BV1pi421C7wX,1,BV1AqH3zVEEs,1,0.38529,2
2185,4575,BV1pi421C7wX,1,BV1GpnTzVEM2,1,0.38433,2
2186,3601,BV1Fm421W7La,1,BV1HRjuzsEkc,1,0.4228,4
2186,3779,BV1Fm421W7La,1,BV18VGmzAExL,1,0.46548,2
2186,5490,BV1Fm421W7La,1,BV1y9ZDBhEtZ,1,0.51451,1
2186,5709,BV1Fm421W7La,1,BV1FxvkBuEGD,1,0.42907,3
2187,4890,BV1sT421X73X,1,BV1UdbtzSEwq,1,0.48883,1
2188,3115,BV1A142167ri,1,BV17j12YmEWs,1,0.35768,3
2188,3381,BV1A142167ri,1,BV1SSHPerEPg,1,0.41851,3
2188,5120,BV1A142167ri,1,BV1tZh7zxEF1,1,0.35885,2
2188,5253,BV1A142167ri,1,BV1GruwziErn,1,0.4538,1
2189,2382,BV1Fy421677R,1,BV1Rx4y1C7NA,1,0.43202,1
2190,2787,BV1kw4m1f7DA,1,BV1G8iRYBEw5,1,0.45808,2
2190,2913,BV1kw4m1f7DA,1,BV1iDSyYnEbH,1,0.51294,1
2190,3255,BV1kw4m1f7DA,1,BV185tsemEWc,1,0.57475,3
2190,4065,BV1kw4m1f7DA,1,BV19q9BY6E2E,1,0.54413,4
2190,4161,BV1kw4m1f7DA,1,BV1XZAbeqEZL,1,0.5594,2
2190,4685,BV1kw4m1f7DA,1,BV1PpeBzQEdY,1,0.43088,3
2190,5396,BV1kw4m1f7DA,1,BV1vRAzzfEGy,1,0.49524,1
2190,5509,BV1kw4m1f7DA,1,BV1tcZqB8Ea3,1,0.58582,2
2190,5565,BV1kw4m1f7DA,1,BV1TtFDzTEVi,1,0.56947,2
2191,2522,BV1eT421X7Uk,1,BV1xG6HY1EBn,1,0.37092,1
2191,2648,BV1eT421X7Uk,1,BV1WPCFYpE1s,1,0.42114,2
2191,5091,BV1eT421X7Uk,1,BV1cxtMz1E6Z,1,0.40689,3
2191,5645,BV1eT421X7Uk,1,BV1AxzzBjEeK,1,0.43779,1
2192,2998,BV1eu4m1F7Ys,1,BV16NSZYbEz4,1,0.3976,1
2192,4944,BV1eu4m1F7Ys,1,BV1RktdzuE9s,1,0.32847,4
2193,4215,BV14p421X7tx,1,BV1ibwgeDEXo,1,0.37956,2
2193,4875,BV14p421X7tx,1,BV17HTbzjEWT,1,0.49943,3
2194,3554,BV1xF4m1w7dN,1,BV1j7TizAE3o,1,0.3878,1
2194,3715,BV1xF4m1w7dN,1,BV1Z4VmzjE8w,1,0.39752,3
2194,4028,BV1xF4m1w7dN,1,BV1v5RpYPEQF,1,0.37622,2
2194,4876,BV1xF4m1w7dN,1,BV1M9ePzaEwW,1,0.39699,4
2194,5765,BV1xF4m1w7dN,1,BV1tSBQBsEeo,1,0.45059,2
2195,2549,BV1mm411y7Pf,1,BV1bjcWeVEQD,1,0.39462,1
2195,3638,BV1mm411y7Pf,1,BV1w4Jsz6ETH,1,0.37484,3
2195,5123,BV1mm411y7Pf,1,BV1C588zJEqA,1,0.38168,2
2196,2557,BV12p421X7oF,1,BV17hc7e6Eer,1,0.5685,2
2196,3005,BV12p421X7oF,1,BV1mTS3YrE2k,1,0.46582,4
2196,3464,BV12p421X7oF,1,BV1aCNCz6EqV,1,0.59359,1
2196,4296,BV12p421X7oF,1,BV1BhFwe8EQ8,1,0.47955,2
2196,5260,BV12p421X7oF,1,BV1f3u5zCE6q,1,0.4365,1
2196,5811,BV12p421X7oF,1,BV1hDqBBpE1q,1,0.55446,3
2197,3584,BV1eH4y1A7YN,1,BV1uk74znEsk,1,0.31138,2
2197,4469,BV1eH4y1A7YN,1,BV1GpHVzhECQ,1,0.36144,2
2197,5837,BV1eH4y1A7YN,1,BV12UmEBEE4K,1,0.34511,3
2198,2266,BV1xp421S7AA,1,BV1pv421r7X4,1,0.48121,2
2198,2723,BV1xp421S7AA,1,BV1yCqLYJE4z,1,0.44875,2
2198,4082,BV1xp421S7AA,1,BV1s3PeeME8t,1,0.4619,1
2199,2246,BV15z421D7fR,1,BV1si421o7P3,1,0.35036,2
2199,3747,BV15z421D7fR,1,BV17nGZzMEM6,1,0.47619,2
2199,5065,BV15z421D7fR,1,BV1GktbzsEhs,1,0.47885,3
2199,5301,BV15z421D7fR,1,BV14TAKzXEjc,1,0.48654,2
2199,5481,BV15z421D7fR,1,BV1MmfoB9EQv,1,0.43431,4
2200,2504,BV1GH4y1V7b7,1,BV1LTcAefEkp,1,0.41325,4
2200,3126,BV1GH4y1V7b7,1,BV1Z91yYCEFi,1,0.45624,3
2200,3558,BV1GH4y1V7b7,1,BV1imE1zXE6b,1,0.51866,1
2200,4694,BV1GH4y1V7b7,1,BV1aVYVzoE6P,1,0.44749,4
2200,4882,BV1GH4y1V7b7,1,BV1BDYbz2Eej,1,0.49109,2
2201,2457,BV1rc411C7bC,1,BV1jzyPBEEw6,1,0.44854,2
2201,3940,BV1rc411C7bC,1,BV1DxoZY8Ek6,1,0.39404,4
2201,4825,BV1rc411C7bC,1,BV1yVeozzEmC,1,0.43545,3
2201,5811,BV1rc411C7bC,1,BV1hDqBBpE1q,1,0.42727,4
2202,2896,BV1Wr421G7VG,1,BV1c6UiYAEVW,1,0.3862,3
